,record_identifier,meter_number,consumption,file_type_identifier,company_id,file_generation_number,measurement_datetime,file_creation_datetime
115,CONSU,3,2.11,SMRT,GAZ,PN000007,2019/10/15 15:00:00,2019/10/16 10:29:46
116,CONSU,3,4.75,SMRT,GAZ,PN000007,2019/10/15 16:00:00,2019/10/16 10:29:46
117,CONSU,3,17.39,SMRT,GAZ,PN000007,2019/10/15 17:00:00,2019/10/16 10:29:46
118,CONSU,3,10.08,SMRT,GAZ,PN000007,2019/10/15 18:00:00,2019/10/16 10:29:46
119,CONSU,3,4.33,SMRT,GAZ,PN000007,2019/10/15 19:00:00,2019/10/16 10:29:46
120,CONSU,3,18.64,SMRT,GAZ,PN000007,2019/10/15 20:00:00,2019/10/16 10:29:46
121,CONSU,3,18.68,SMRT,GAZ,PN000007,2019/10/15 21:00:00,2019/10/16 10:29:46
122,CONSU,3,0.07,SMRT,GAZ,PN000007,2019/10/15 22:00:00,2019/10/16 10:29:46
123,CONSU,3,11.51,SMRT,GAZ,PN000007,2019/10/15 23:00:00,2019/10/16 10:29:46
124,CONSU,3,6.42,SMRT,GAZ,PN000007,2019/10/16 00:00:00,2019/10/16 10:29:46
125,CONSU,3,14.16,SMRT,GAZ,PN000007,2019/10/16 01:00:00,2019/10/16 10:29:46
126,CONSU,3,15.99,SMRT,GAZ,PN000007,2019/10/16 02:00:00,2019/10/16 10:29:46
127,CONSU,3,16.87,SMRT,GAZ,PN000007,2019/10/16 03:00:00,2019/10/16 10:29:46
128,CONSU,3,11.14,SMRT,GAZ,PN000007,2019/10/16 04:00:00,2019/10/16 10:29:46
129,CONSU,3,7.93,SMRT,GAZ,PN000007,2019/10/16 05:00:00,2019/10/16 10:29:46
130,CONSU,3,10.9,SMRT,GAZ,PN000007,2019/10/16 06:00:00,2019/10/16 10:29:46
131,CONSU,3,10.2,SMRT,GAZ,PN000007,2019/10/16 07:00:00,2019/10/16 10:29:46
132,CONSU,3,5.73,SMRT,GAZ,PN000007,2019/10/16 08:00:00,2019/10/16 10:29:46
133,CONSU,3,17.5,SMRT,GAZ,PN000007,2019/10/16 09:00:00,2019/10/16 10:29:46
134,CONSU,3,15.94,SMRT,GAZ,PN000007,2019/10/16 10:00:00,2019/10/16 10:29:46
135,CONSU,3,3.24,SMRT,GAZ,PN000007,2019/10/16 11:00:00,2019/10/16 10:29:46
136,CONSU,3,2.59,SMRT,GAZ,PN000007,2019/10/16 12:00:00,2019/10/16 10:29:46
137,CONSU,4,0.38,SMRT,GAZ,PN000007,2019/10/14 03:00:00,2019/10/16 10:29:46
138,CONSU,4,13.82,SMRT,GAZ,PN000007,2019/10/14 04:00:00,2019/10/16 10:29:46
139,CONSU,4,6.76,SMRT,GAZ,PN000007,2019/10/14 05:00:00,2019/10/16 10:29:46
140,CONSU,4,6.87,SMRT,GAZ,PN000007,2019/10/14 06:00:00,2019/10/16 10:29:46
141,CONSU,4,10.55,SMRT,GAZ,PN000007,2019/10/14 07:00:00,2019/10/16 10:29:46
142,CONSU,4,14.48,SMRT,GAZ,PN000007,2019/10/14 08:00:00,2019/10/16 10:29:46
143,CONSU,4,0.1,SMRT,GAZ,PN000007,2019/10/14 09:00:00,2019/10/16 10:29:46
144,CONSU,4,4.85,SMRT,GAZ,PN000007,2019/10/14 10:00:00,2019/10/16 10:29:46
145,CONSU,4,13.09,SMRT,GAZ,PN000007,2019/10/14 11:00:00,2019/10/16 10:29:46
146,CONSU,4,14.56,SMRT,GAZ,PN000007,2019/10/14 12:00:00,2019/10/16 10:29:46
147,CONSU,4,0.46,SMRT,GAZ,PN000007,2019/10/14 13:00:00,2019/10/16 10:29:46
148,CONSU,4,5.77,SMRT,GAZ,PN000007,2019/10/14 14:00:00,2019/10/16 10:29:46
149,CONSU,4,14.68,SMRT,GAZ,PN000007,2019/10/14 15:00:00,2019/10/16 10:29:46
150,CONSU,4,12.69,SMRT,GAZ,PN000007,2019/10/14 16:00:00,2019/10/16 10:29:46
151,CONSU,4,2.3,SMRT,GAZ,PN000007,2019/10/14 17:00:00,2019/10/16 10:29:46
152,CONSU,4,17.24,SMRT,GAZ,PN000007,2019/10/14 18:00:00,2019/10/16 10:29:46
153,CONSU,4,12.14,SMRT,GAZ,PN000007,2019/10/14 19:00:00,2019/10/16 10:29:46
154,CONSU,4,12.47,SMRT,GAZ,PN000007,2019/10/14 20:00:00,2019/10/16 10:29:46
155,CONSU,4,12.05,SMRT,GAZ,PN000007,2019/10/14 21:00:00,2019/10/16 10:29:46
156,CONSU,4,18.01,SMRT,GAZ,PN000007,2019/10/14 22:00:00,2019/10/16 10:29:46
157,CONSU,4,2.34,SMRT,GAZ,PN000007,2019/10/14 23:00:00,2019/10/16 10:29:46
158,CONSU,4,19.43,SMRT,GAZ,PN000007,2019/10/15 00:00:00,2019/10/16 10:29:46
159,CONSU,4,4.99,SMRT,GAZ,PN000007,2019/10/15 01:00:00,2019/10/16 10:29:46
160,CONSU,4,14.62,SMRT,GAZ,PN000007,2019/10/15 02:00:00,2019/10/16 10:29:46
161,CONSU,4,1.53,SMRT,GAZ,PN000007,2019/10/15 03:00:00,2019/10/16 10:29:46
162,CONSU,4,18.37,SMRT,GAZ,PN000007,2019/10/15 04:00:00,2019/10/16 10:29:46
163,CONSU,4,13.09,SMRT,GAZ,PN000007,2019/10/15 05:00:00,2019/10/16 10:29:46
164,CONSU,4,10.19,SMRT,GAZ,PN000007,2019/10/15 06:00:00,2019/10/16 10:29:46
165,CONSU,4,13.21,SMRT,GAZ,PN000007,2019/10/15 07:00:00,2019/10/16 10:29:46
166,CONSU,4,0.59,SMRT,GAZ,PN000007,2019/10/15 08:00:00,2019/10/16 10:29:46
167,CONSU,4,8.43,SMRT,GAZ,PN000007,2019/10/15 09:00:00,2019/10/16 10:29:46
168,CONSU,4,16.64,SMRT,GAZ,PN000007,2019/10/15 10:00:00,2019/10/16 10:29:46
169,CONSU,4,15.66,SMRT,GAZ,PN000007,2019/10/15 11:00:00,2019/10/16 10:29:46
170,CONSU,4,4.74,SMRT,GAZ,PN000007,2019/10/15 12:00:00,2019/10/16 10:29:46
171,CONSU,4,3.69,SMRT,GAZ,PN000007,2019/10/15 13:00:00,2019/10/16 10:29:46
172,CONSU,4,2.12,SMRT,GAZ,PN000007,2019/10/15 14:00:00,2019/10/16 10:29:46
173,CONSU,4,2.64,SMRT,GAZ,PN000007,2019/10/15 15:00:00,2019/10/16 10:29:46
174,CONSU,4,0.9,SMRT,GAZ,PN000007,2019/10/15 16:00:00,2019/10/16 10:29:46
175,CONSU,4,15.21,SMRT,GAZ,PN000007,2019/10/15 17:00:00,2019/10/16 10:29:46
176,CONSU,4,3.66,SMRT,GAZ,PN000007,2019/10/15 18:00:00,2019/10/16 10:29:46
177,CONSU,4,13.62,SMRT,GAZ,PN000007,2019/10/15 19:00:00,2019/10/16 10:29:46
178,CONSU,4,0.59,SMRT,GAZ,PN000007,2019/10/15 20:00:00,2019/10/16 10:29:46
179,CONSU,4,4.11,SMRT,GAZ,PN000007,2019/10/15 21:00:00,2019/10/16 10:29:46
180,CONSU,4,5.05,SMRT,GAZ,PN000007,2019/10/15 22:00:00,2019/10/16 10:29:46
181,CONSU,4,11.7,SMRT,GAZ,PN000007,2019/10/15 23:00:00,2019/10/16 10:29:46
182,CONSU,4,17.83,SMRT,GAZ,PN000007,2019/10/16 00:00:00,2019/10/16 10:29:46
183,CONSU,5,9.86,SMRT,GAZ,PN000007,2019/10/14 02:00:00,2019/10/16 10:29:46
184,CONSU,5,14.98,SMRT,GAZ,PN000007,2019/10/14 03:00:00,2019/10/16 10:29:46
185,CONSU,5,1.91,SMRT,GAZ,PN000007,2019/10/14 04:00:00,2019/10/16 10:29:46
186,CONSU,5,0.36,SMRT,GAZ,PN000007,2019/10/14 05:00:00,2019/10/16 10:29:46
187,CONSU,5,7.49,SMRT,GAZ,PN000007,2019/10/14 06:00:00,2019/10/16 10:29:46
188,CONSU,5,9.42,SMRT,GAZ,PN000007,2019/10/14 07:00:00,2019/10/16 10:29:46
189,CONSU,5,8.11,SMRT,GAZ,PN000007,2019/10/14 08:00:00,2019/10/16 10:29:46
190,CONSU,5,4.81,SMRT,GAZ,PN000007,2019/10/14 09:00:00,2019/10/16 10:29:46
191,CONSU,5,19.85,SMRT,GAZ,PN000007,2019/10/14 10:00:00,2019/10/16 10:29:46
192,CONSU,5,18.5,SMRT,GAZ,PN000007,2019/10/14 11:00:00,2019/10/16 10:29:46
193,CONSU,5,1.93,SMRT,GAZ,PN000007,2019/10/14 12:00:00,2019/10/16 10:29:46
194,CONSU,5,7.9,SMRT,GAZ,PN000007,2019/10/14 13:00:00,2019/10/16 10:29:46
195,CONSU,5,11.48,SMRT,GAZ,PN000007,2019/10/14 14:00:00,2019/10/16 10:29:46
196,CONSU,5,16.67,SMRT,GAZ,PN000007,2019/10/14 15:00:00,2019/10/16 10:29:46
197,CONSU,5,3.27,SMRT,GAZ,PN000007,2019/10/14 16:00:00,2019/10/16 10:29:46
198,CONSU,5,13.2,SMRT,GAZ,PN000007,2019/10/14 17:00:00,2019/10/16 10:29:46
199,CONSU,5,6.12,SMRT,GAZ,PN000007,2019/10/14 18:00:00,2019/10/16 10:29:46
200,CONSU,5,4.29,SMRT,GAZ,PN000007,2019/10/14 19:00:00,2019/10/16 10:29:46
201,CONSU,5,3.2,SMRT,GAZ,PN000007,2019/10/14 20:00:00,2019/10/16 10:29:46
202,CONSU,5,3.27,SMRT,GAZ,PN000007,2019/10/14 21:00:00,2019/10/16 10:29:46
203,CONSU,5,0.04,SMRT,GAZ,PN000007,2019/10/14 22:00:00,2019/10/16 10:29:46
204,CONSU,5,8.86,SMRT,GAZ,PN000007,2019/10/14 23:00:00,2019/10/16 10:29:46
205,CONSU,5,3.14,SMRT,GAZ,PN000007,2019/10/15 00:00:00,2019/10/16 10:29:46
206,CONSU,5,7.14,SMRT,GAZ,PN000007,2019/10/15 01:00:00,2019/10/16 10:29:46
207,CONSU,5,9.83,SMRT,GAZ,PN000007,2019/10/15 02:00:00,2019/10/16 10:29:46
208,CONSU,5,16.76,SMRT,GAZ,PN000007,2019/10/15 03:00:00,2019/10/16 10:29:46
209,CONSU,5,18.44,SMRT,GAZ,PN000007,2019/10/15 04:00:00,2019/10/16 10:29:46
210,CONSU,5,10.53,SMRT,GAZ,PN000007,2019/10/15 05:00:00,2019/10/16 10:29:46
211,CONSU,5,4.27,SMRT,GAZ,PN000007,2019/10/15 06:00:00,2019/10/16 10:29:46
212,CONSU,5,2.72,SMRT,GAZ,PN000007,2019/10/15 07:00:00,2019/10/16 10:29:46
213,CONSU,5,15.66,SMRT,GAZ,PN000007,2019/10/15 08:00:00,2019/10/16 10:29:46
214,CONSU,5,9.57,SMRT,GAZ,PN000007,2019/10/15 09:00:00,2019/10/16 10:29:46
215,CONSU,5,1.95,SMRT,GAZ,PN000007,2019/10/15 10:00:00,2019/10/16 10:29:46
216,CONSU,5,9.91,SMRT,GAZ,PN000007,2019/10/15 11:00:00,2019/10/16 10:29:46
217,CONSU,5,12.21,SMRT,GAZ,PN000007,2019/10/15 12:00:00,2019/10/16 10:29:46
218,CONSU,5,5.62,SMRT,GAZ,PN000007,2019/10/15 13:00:00,2019/10/16 10:29:46
219,CONSU,5,12.02,SMRT,GAZ,PN000007,2019/10/15 14:00:00,2019/10/16 10:29:46
220,CONSU,5,17.93,SMRT,GAZ,PN000007,2019/10/15 15:00:00,2019/10/16 10:29:46
221,CONSU,5,5.17,SMRT,GAZ,PN000007,2019/10/15 16:00:00,2019/10/16 10:29:46
222,CONSU,5,4.92,SMRT,GAZ,PN000007,2019/10/15 17:00:00,2019/10/16 10:29:46
223,CONSU,5,13.96,SMRT,GAZ,PN000007,2019/10/15 18:00:00,2019/10/16 10:29:46
224,CONSU,5,4.56,SMRT,GAZ,PN000007,2019/10/15 19:00:00,2019/10/16 10:29:46
225,CONSU,5,15.44,SMRT,GAZ,PN000007,2019/10/15 20:00:00,2019/10/16 10:29:46
226,CONSU,5,17.81,SMRT,GAZ,PN000007,2019/10/15 21:00:00,2019/10/16 10:29:46
227,CONSU,5,10.76,SMRT,GAZ,PN000007,2019/10/15 22:00:00,2019/10/16 10:29:46
228,CONSU,5,15.51,SMRT,GAZ,PN000007,2019/10/15 23:00:00,2019/10/16 10:29:46
229,CONSU,5,3.87,SMRT,GAZ,PN000007,2019/10/16 00:00:00,2019/10/16 10:29:46
230,CONSU,5,6.1,SMRT,GAZ,PN000007,2019/10/16 01:00:00,2019/10/16 10:29:46
231,CONSU,5,18.98,SMRT,GAZ,PN000007,2019/10/16 02:00:00,2019/10/16 10:29:46
232,CONSU,5,3.65,SMRT,GAZ,PN000007,2019/10/16 03:00:00,2019/10/16 10:29:46
233,CONSU,5,18.45,SMRT,GAZ,PN000007,2019/10/16 04:00:00,2019/10/16 10:29:46
234,CONSU,5,17.2,SMRT,GAZ,PN000007,2019/10/16 05:00:00,2019/10/16 10:29:46
235,CONSU,5,3.88,SMRT,GAZ,PN000007,2019/10/16 06:00:00,2019/10/16 10:29:46
236,CONSU,5,7.52,SMRT,GAZ,PN000007,2019/10/16 07:00:00,2019/10/16 10:29:46
237,CONSU,5,14.57,SMRT,GAZ,PN000007,2019/10/16 08:00:00,2019/10/16 10:29:46
238,CONSU,5,0.83,SMRT,GAZ,PN000007,2019/10/16 09:00:00,2019/10/16 10:29:46
239,CONSU,5,19.28,SMRT,GAZ,PN000007,2019/10/16 10:00:00,2019/10/16 10:29:46
240,CONSU,5,10.08,SMRT,GAZ,PN000007,2019/10/16 11:00:00,2019/10/16 10:29:46
241,CONSU,5,12.27,SMRT,GAZ,PN000007,2019/10/16 12:00:00,2019/10/16 10:29:46
242,CONSU,5,8.81,SMRT,GAZ,PN000007,2019/10/16 13:00:00,2019/10/16 10:29:46
243,CONSU,6,8.56,SMRT,GAZ,PN000007,2019/10/14 09:00:00,2019/10/16 10:29:46
244,CONSU,6,17.55,SMRT,GAZ,PN000007,2019/10/14 10:00:00,2019/10/16 10:29:46
245,CONSU,6,15.77,SMRT,GAZ,PN000007,2019/10/14 11:00:00,2019/10/16 10:29:46
246,CONSU,6,2.53,SMRT,GAZ,PN000007,2019/10/14 12:00:00,2019/10/16 10:29:46
247,CONSU,6,7.37,SMRT,GAZ,PN000007,2019/10/14 13:00:00,2019/10/16 10:29:46
248,CONSU,6,11.11,SMRT,GAZ,PN000007,2019/10/14 14:00:00,2019/10/16 10:29:46
249,CONSU,6,8.84,SMRT,GAZ,PN000007,2019/10/14 15:00:00,2019/10/16 10:29:46
250,CONSU,6,6.03,SMRT,GAZ,PN000007,2019/10/14 16:00:00,2019/10/16 10:29:46
251,CONSU,6,2.16,SMRT,GAZ,PN000007,2019/10/14 17:00:00,2019/10/16 10:29:46
252,CONSU,6,11.2,SMRT,GAZ,PN000007,2019/10/14 18:00:00,2019/10/16 10:29:46
253,CONSU,6,12.79,SMRT,GAZ,PN000007,2019/10/14 19:00:00,2019/10/16 10:29:46
254,CONSU,6,17.54,SMRT,GAZ,PN000007,2019/10/14 20:00:00,2019/10/16 10:29:46
255,CONSU,6,15.73,SMRT,GAZ,PN000007,2019/10/14 21:00:00,2019/10/16 10:29:46
256,CONSU,6,12.43,SMRT,GAZ,PN000007,2019/10/14 22:00:00,2019/10/16 10:29:46
257,CONSU,6,6.87,SMRT,GAZ,PN000007,2019/10/14 23:00:00,2019/10/16 10:29:46
258,CONSU,6,15.33,SMRT,GAZ,PN000007,2019/10/15 00:00:00,2019/10/16 10:29:46
259,CONSU,6,16.4,SMRT,GAZ,PN000007,2019/10/15 01:00:00,2019/10/16 10:29:46
260,CONSU,6,4.25,SMRT,GAZ,PN000007,2019/10/15 02:00:00,2019/10/16 10:29:46
261,CONSU,6,10.58,SMRT,GAZ,PN000007,2019/10/15 03:00:00,2019/10/16 10:29:46
262,CONSU,6,1.29,SMRT,GAZ,PN000007,2019/10/15 04:00:00,2019/10/16 10:29:46
263,CONSU,6,5.22,SMRT,GAZ,PN000007,2019/10/15 05:00:00,2019/10/16 10:29:46
264,CONSU,6,14.28,SMRT,GAZ,PN000007,2019/10/15 06:00:00,2019/10/16 10:29:46
265,CONSU,6,5.63,SMRT,GAZ,PN000007,2019/10/15 07:00:00,2019/10/16 10:29:46
266,CONSU,6,17.86,SMRT,GAZ,PN000007,2019/10/15 08:00:00,2019/10/16 10:29:46
267,CONSU,6,19.01,SMRT,GAZ,PN000007,2019/10/15 09:00:00,2019/10/16 10:29:46
268,CONSU,6,14.03,SMRT,GAZ,PN000007,2019/10/15 10:00:00,2019/10/16 10:29:46
269,CONSU,6,13.52,SMRT,GAZ,PN000007,2019/10/15 11:00:00,2019/10/16 10:29:46
270,CONSU,6,9.08,SMRT,GAZ,PN000007,2019/10/15 12:00:00,2019/10/16 10:29:46
271,CONSU,6,7.74,SMRT,GAZ,PN000007,2019/10/15 13:00:00,2019/10/16 10:29:46
272,CONSU,6,1.97,SMRT,GAZ,PN000007,2019/10/15 14:00:00,2019/10/16 10:29:46
273,CONSU,6,14.57,SMRT,GAZ,PN000007,2019/10/15 15:00:00,2019/10/16 10:29:46
274,CONSU,6,11.24,SMRT,GAZ,PN000007,2019/10/15 16:00:00,2019/10/16 10:29:46
275,CONSU,6,17.37,SMRT,GAZ,PN000007,2019/10/15 17:00:00,2019/10/16 10:29:46
276,CONSU,6,0.19,SMRT,GAZ,PN000007,2019/10/15 18:00:00,2019/10/16 10:29:46
277,CONSU,6,0.93,SMRT,GAZ,PN000007,2019/10/15 19:00:00,2019/10/16 10:29:46
278,CONSU,6,0.54,SMRT,GAZ,PN000007,2019/10/15 20:00:00,2019/10/16 10:29:46
279,CONSU,6,11.65,SMRT,GAZ,PN000007,2019/10/15 21:00:00,2019/10/16 10:29:46
280,CONSU,6,1.86,SMRT,GAZ,PN000007,2019/10/15 22:00:00,2019/10/16 10:29:46
281,CONSU,6,6.25,SMRT,GAZ,PN000007,2019/10/15 23:00:00,2019/10/16 10:29:46
282,CONSU,6,9.62,SMRT,GAZ,PN000007,2019/10/16 00:00:00,2019/10/16 10:29:46
283,CONSU,6,7.03,SMRT,GAZ,PN000007,2019/10/16 01:00:00,2019/10/16 10:29:46
284,CONSU,6,16.19,SMRT,GAZ,PN000007,2019/10/16 02:00:00,2019/10/16 10:29:46
285,CONSU,6,12.0,SMRT,GAZ,PN000007,2019/10/16 03:00:00,2019/10/16 10:29:46
286,CONSU,6,17.48,SMRT,GAZ,PN000007,2019/10/16 04:00:00,2019/10/16 10:29:46
287,CONSU,6,4.73,SMRT,GAZ,PN000007,2019/10/16 05:00:00,2019/10/16 10:29:46
288,CONSU,6,15.87,SMRT,GAZ,PN000007,2019/10/16 06:00:00,2019/10/16 10:29:46
289,CONSU,6,0.96,SMRT,GAZ,PN000007,2019/10/16 07:00:00,2019/10/16 10:29:46
290,CONSU,6,8.01,SMRT,GAZ,PN000007,2019/10/16 08:00:00,2019/10/16 10:29:46
291,CONSU,6,11.5,SMRT,GAZ,PN000007,2019/10/16 09:00:00,2019/10/16 10:29:46
292,CONSU,6,16.03,SMRT,GAZ,PN000007,2019/10/16 10:00:00,2019/10/16 10:29:46
293,CONSU,6,12.06,SMRT,GAZ,PN000007,2019/10/16 11:00:00,2019/10/16 10:29:46
294,CONSU,6,8.34,SMRT,GAZ,PN000007,2019/10/16 12:00:00,2019/10/16 10:29:46
295,CONSU,6,5.16,SMRT,GAZ,PN000007,2019/10/16 13:00:00,2019/10/16 10:29:46
296,CONSU,6,11.48,SMRT,GAZ,PN000007,2019/10/16 14:00:00,2019/10/16 10:29:46
1,CONSU,1,7.13,SMRT,GAZ,PN000008,2019/10/15 20:00:00,2019/10/16 10:29:47
2,CONSU,1,17.72,SMRT,GAZ,PN000008,2019/10/15 21:00:00,2019/10/16 10:29:47
3,CONSU,1,15.7,SMRT,GAZ,PN000008,2019/10/15 22:00:00,2019/10/16 10:29:47
4,CONSU,1,10.59,SMRT,GAZ,PN000008,2019/10/15 23:00:00,2019/10/16 10:29:47
5,CONSU,1,16.54,SMRT,GAZ,PN000008,2019/10/16 00:00:00,2019/10/16 10:29:47
6,CONSU,1,16.17,SMRT,GAZ,PN000008,2019/10/16 01:00:00,2019/10/16 10:29:47
7,CONSU,1,11.9,SMRT,GAZ,PN000008,2019/10/16 02:00:00,2019/10/16 10:29:47
8,CONSU,1,6.42,SMRT,GAZ,PN000008,2019/10/16 03:00:00,2019/10/16 10:29:47
9,CONSU,1,0.98,SMRT,GAZ,PN000008,2019/10/16 04:00:00,2019/10/16 10:29:47
10,CONSU,1,3.26,SMRT,GAZ,PN000008,2019/10/16 05:00:00,2019/10/16 10:29:47
11,CONSU,1,1.07,SMRT,GAZ,PN000008,2019/10/16 06:00:00,2019/10/16 10:29:47
12,CONSU,1,0.56,SMRT,GAZ,PN000008,2019/10/16 07:00:00,2019/10/16 10:29:47
13,CONSU,2,16.63,SMRT,GAZ,PN000008,2019/10/15 03:00:00,2019/10/16 10:29:47
14,CONSU,2,16.34,SMRT,GAZ,PN000008,2019/10/15 04:00:00,2019/10/16 10:29:47
15,CONSU,2,7.72,SMRT,GAZ,PN000008,2019/10/15 05:00:00,2019/10/16 10:29:47
16,CONSU,2,2.73,SMRT,GAZ,PN000008,2019/10/15 06:00:00,2019/10/16 10:29:47
17,CONSU,2,6.9,SMRT,GAZ,PN000008,2019/10/15 07:00:00,2019/10/16 10:29:47
18,CONSU,2,7.58,SMRT,GAZ,PN000008,2019/10/15 08:00:00,2019/10/16 10:29:47
19,CONSU,2,17.05,SMRT,GAZ,PN000008,2019/10/15 09:00:00,2019/10/16 10:29:47
20,CONSU,2,17.15,SMRT,GAZ,PN000008,2019/10/15 10:00:00,2019/10/16 10:29:47
21,CONSU,2,9.3,SMRT,GAZ,PN000008,2019/10/15 11:00:00,2019/10/16 10:29:47
22,CONSU,2,5.22,SMRT,GAZ,PN000008,2019/10/15 12:00:00,2019/10/16 10:29:47
23,CONSU,2,9.29,SMRT,GAZ,PN000008,2019/10/15 13:00:00,2019/10/16 10:29:47
24,CONSU,2,2.69,SMRT,GAZ,PN000008,2019/10/15 14:00:00,2019/10/16 10:29:47
25,CONSU,2,6.77,SMRT,GAZ,PN000008,2019/10/15 15:00:00,2019/10/16 10:29:47
26,CONSU,2,0.81,SMRT,GAZ,PN000008,2019/10/15 16:00:00,2019/10/16 10:29:47
27,CONSU,2,3.59,SMRT,GAZ,PN000008,2019/10/15 17:00:00,2019/10/16 10:29:47
28,CONSU,2,3.33,SMRT,GAZ,PN000008,2019/10/15 18:00:00,2019/10/16 10:29:47
29,CONSU,2,14.41,SMRT,GAZ,PN000008,2019/10/15 19:00:00,2019/10/16 10:29:47
30,CONSU,2,9.83,SMRT,GAZ,PN000008,2019/10/15 20:00:00,2019/10/16 10:29:47
31,CONSU,2,15.93,SMRT,GAZ,PN000008,2019/10/15 21:00:00,2019/10/16 10:29:47
32,CONSU,2,19.24,SMRT,GAZ,PN000008,2019/10/15 22:00:00,2019/10/16 10:29:47
33,CONSU,2,12.89,SMRT,GAZ,PN000008,2019/10/15 23:00:00,2019/10/16 10:29:47
34,CONSU,2,13.14,SMRT,GAZ,PN000008,2019/10/16 00:00:00,2019/10/16 10:29:47
35,CONSU,2,14.68,SMRT,GAZ,PN000008,2019/10/16 01:00:00,2019/10/16 10:29:47
36,CONSU,2,8.24,SMRT,GAZ,PN000008,2019/10/16 02:00:00,2019/10/16 10:29:47
37,CONSU,2,1.19,SMRT,GAZ,PN000008,2019/10/16 03:00:00,2019/10/16 10:29:47
38,CONSU,2,19.04,SMRT,GAZ,PN000008,2019/10/16 04:00:00,2019/10/16 10:29:47
39,CONSU,3,11.52,SMRT,GAZ,PN000008,2019/10/15 14:00:00,2019/10/16 10:29:47
40,CONSU,3,17.67,SMRT,GAZ,PN000008,2019/10/15 15:00:00,2019/10/16 10:29:47
41,CONSU,3,9.04,SMRT,GAZ,PN000008,2019/10/15 16:00:00,2019/10/16 10:29:47
42,CONSU,3,14.29,SMRT,GAZ,PN000008,2019/10/15 17:00:00,2019/10/16 10:29:47
43,CONSU,3,9.37,SMRT,GAZ,PN000008,2019/10/15 18:00:00,2019/10/16 10:29:47
44,CONSU,3,13.31,SMRT,GAZ,PN000008,2019/10/15 19:00:00,2019/10/16 10:29:47
45,CONSU,3,13.34,SMRT,GAZ,PN000008,2019/10/15 20:00:00,2019/10/16 10:29:47
46,CONSU,3,7.4,SMRT,GAZ,PN000008,2019/10/15 21:00:00,2019/10/16 10:29:47
47,CONSU,3,5.52,SMRT,GAZ,PN000008,2019/10/15 22:00:00,2019/10/16 10:29:47
48,CONSU,3,14.96,SMRT,GAZ,PN000008,2019/10/15 23:00:00,2019/10/16 10:29:47
49,CONSU,3,17.58,SMRT,GAZ,PN000008,2019/10/16 00:00:00,2019/10/16 10:29:47
50,CONSU,3,16.92,SMRT,GAZ,PN000008,2019/10/16 01:00:00,2019/10/16 10:29:47
51,CONSU,3,15.05,SMRT,GAZ,PN000008,2019/10/16 02:00:00,2019/10/16 10:29:47
52,CONSU,4,1.82,SMRT,GAZ,PN000008,2019/10/15 03:00:00,2019/10/16 10:29:47
53,CONSU,4,8.4,SMRT,GAZ,PN000008,2019/10/15 04:00:00,2019/10/16 10:29:47
54,CONSU,4,1.78,SMRT,GAZ,PN000008,2019/10/15 05:00:00,2019/10/16 10:29:47
55,CONSU,4,3.89,SMRT,GAZ,PN000008,2019/10/15 06:00:00,2019/10/16 10:29:47
56,CONSU,4,13.69,SMRT,GAZ,PN000008,2019/10/15 07:00:00,2019/10/16 10:29:47
57,CONSU,4,15.28,SMRT,GAZ,PN000008,2019/10/15 08:00:00,2019/10/16 10:29:47
58,CONSU,4,12.82,SMRT,GAZ,PN000008,2019/10/15 09:00:00,2019/10/16 10:29:47
59,CONSU,4,15.59,SMRT,GAZ,PN000008,2019/10/15 10:00:00,2019/10/16 10:29:47
60,CONSU,4,2.33,SMRT,GAZ,PN000008,2019/10/15 11:00:00,2019/10/16 10:29:47
61,CONSU,4,0.41,SMRT,GAZ,PN000008,2019/10/15 12:00:00,2019/10/16 10:29:47
62,CONSU,4,12.48,SMRT,GAZ,PN000008,2019/10/15 13:00:00,2019/10/16 10:29:47
63,CONSU,4,19.24,SMRT,GAZ,PN000008,2019/10/15 14:00:00,2019/10/16 10:29:47
64,CONSU,4,7.22,SMRT,GAZ,PN000008,2019/10/15 15:00:00,2019/10/16 10:29:47
65,CONSU,4,12.32,SMRT,GAZ,PN000008,2019/10/15 16:00:00,2019/10/16 10:29:47
66,CONSU,4,15.6,SMRT,GAZ,PN000008,2019/10/15 17:00:00,2019/10/16 10:29:47
67,CONSU,4,12.97,SMRT,GAZ,PN000008,2019/10/15 18:00:00,2019/10/16 10:29:47
68,CONSU,4,6.67,SMRT,GAZ,PN000008,2019/10/15 19:00:00,2019/10/16 10:29:47
69,CONSU,4,4.55,SMRT,GAZ,PN000008,2019/10/15 20:00:00,2019/10/16 10:29:47
70,CONSU,4,0.07,SMRT,GAZ,PN000008,2019/10/15 21:00:00,2019/10/16 10:29:47
71,CONSU,4,8.4,SMRT,GAZ,PN000008,2019/10/15 22:00:00,2019/10/16 10:29:47
72,CONSU,4,6.12,SMRT,GAZ,PN000008,2019/10/15 23:00:00,2019/10/16 10:29:47
73,CONSU,4,14.46,SMRT,GAZ,PN000008,2019/10/16 00:00:00,2019/10/16 10:29:47
74,CONSU,5,14.16,SMRT,GAZ,PN000008,2019/10/15 04:00:00,2019/10/16 10:29:47
75,CONSU,5,13.05,SMRT,GAZ,PN000008,2019/10/15 05:00:00,2019/10/16 10:29:47
76,CONSU,5,18.43,SMRT,GAZ,PN000008,2019/10/15 06:00:00,2019/10/16 10:29:47
